author_id,lang,text,id,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,username,description,url,created_at.y,verified
1381343086375280642,es,"@KarlaEnAccion @meganoticiascl @SoledadOnetto @rodrigosepu @CHVNoticias @ContigoCHV @tv_Amaro @alvarez_monse @24HorasTVN @BuenosDiasTVN @jananeme #ContigoCHV #Bienvenidos13 #BuenosDiasTVN 
Julio cesar Rodríguez https://t.co/pOjaVXvlzK",1383980698713825283,2021-04-19T03:08:06.000Z,0,0,0,0,RONdolfo,NdolfoRo,"cuenta nueva.
twitter y la ctm","",2021-04-11T20:27:25.000Z,FALSE
1381458303566417923,es,"@meganoticiascl @SoledadOnetto El bono de clase, claramente no es para la clase media obrera, ingreso honorarios no ha disminuido, ya que por años soy prestadora de servicios para un servicios, pero si el alza en los precios de los insumos de primera necesidad, ha hecho disminuir mis ingresos, pero no califico",1383942473681014789,2021-04-19T00:36:12.000Z,0,0,1,0,katita troncoso godoy,TroncosoKatita,nada cambia... si tú no lo cambias💛💜,"",2021-04-12T04:05:19.000Z,FALSE
1382996349415723008,es,@PamelaSotomay16 @KarendTV @guendelman @SoledadOnetto @TonkaTP Que estupendo es que tenga hogar pronto,1384242993528406017,2021-04-19T20:30:22.000Z,0,1,1,0,Manuel,Manuel72972914,que la gente sociable amable y educada y que quieran seguirme estoy disponible,"",2021-04-16T09:57:12.000Z,FALSE
1383942727822311425,es,"@meganoticiascl @SoledadOnetto Es una vergüenza el famoso bono clase media, desde que comenzó la cuarentena todas las cosas subieron de valor y los sueldos siguen igual, como pueden decir que uno no califica para el bono??",1383946086918750218,2021-04-19T00:50:34.000Z,0,0,0,0,Constanza Gajardo,Constan71372894,"","",2021-04-19T00:37:32.000Z,FALSE
1383999206839357450,es,"@SoledadOnetto Llego la esperada inmunidad de rebaño,,ahora el 90 % quedo inmune al bono #BonoClaseMediaRechazado",1384012023193686020,2021-04-19T05:12:34.000Z,0,0,0,0,Andrésfigueroachile,AndrsFi24673648,"ni de izquierda ni de derecha,,simplemente patriota","",2021-04-19T04:22:00.000Z,FALSE
138632324,es,"@SoledadOnetto, ojo, habían dicho que llegaría a 3mill de personas y no 2mill como dicen ahora acomodando la cifra para que sea más cerca a la cantidad de solicitudes aprobadas",1383958339239878657,2021-04-19T01:39:15.000Z,0,0,0,0,Marcelo Ayet,m_ayet,"","",2010-04-30T03:17:36.000Z,FALSE
1454533092,es,@meganoticiascl  @SoledadOnetto @KarlaEnAccion  que vergüenza esa persona por 7.000 pesos quedo fuera yo tuve un 18 por ciento de caída por dos por ciento fuera .hemos trabajado sin parar en pandemia y ni las gracias nos dan pero alguien que gana dos palos si le dan,1383960313800781827,2021-04-19T01:47:06.000Z,0,0,0,0,daniel sepulveda d.,daniel82848730,"","",2013-05-24T15:43:20.000Z,FALSE
148038214,es,"@InfinitaFM @SoledadOnetto #WorkCaféSantander 
Me intereso mucho el software para mejorar compresión lectora!!

saludos.",1384262318507184131,2021-04-19T21:47:09.000Z,0,0,0,0,Rodrigo Salvo P COLO COLO,rsalvop,"Historia: Sucesión sucesiva de sucesos sucedidos sucesivamente 🚀 🌕👨‍🚀🚀🌕🌕👨‍🚀🚀🌕
fue acusado, condenado y
bloqueado;
descendió a los infiernos Twiteros!",https://t.co/qA6GNKN4uO,2010-05-25T17:37:38.000Z,FALSE
148038214,es,"@InfinitaFM @SoledadOnetto El problema Soledad....es que no anote el nombre.

saludos.",1384266094303580163,2021-04-19T22:02:09.000Z,0,0,0,0,Rodrigo Salvo P COLO COLO,rsalvop,"Historia: Sucesión sucesiva de sucesos sucedidos sucesivamente 🚀 🌕👨‍🚀🚀🌕🌕👨‍🚀🚀🌕
fue acusado, condenado y
bloqueado;
descendió a los infiernos Twiteros!",https://t.co/qA6GNKN4uO,2010-05-25T17:37:38.000Z,FALSE
1934712512,es,"@KarimBianchi @YouTube @latercera @CNNChile @CHVNoticias @alvarez_monse @ContigoCHV @T13 @meganoticiascl @Mega @TVN @thecliniccl @copano @Lared_03 @mentiraslared @SoledadOnetto @fuentesilva @tv_monica @Cooperativa @biobio @SoberaniaRadio Excelente Diputado !

Gracias por defender siempre al más débil.

Suerte tienen en Magallanes de tener a un papá y a un hijo con conciencia social para defender al que siempre pierde en este sistema de mierda.

Anti Bracitos cortos Manos largas por acá. Saludos y muchas gracias.",1384609281308233728,2021-04-20T20:45:52.000Z,0,0,0,0,Raul Erazo,RaulErazo2Raul,"Amante de las cosas simples de la vida. Con la ""U"" en el corazón.","",2013-10-04T16:12:19.000Z,FALSE
201951639,es,"No solamente en STGO. acá en la comuna de villa alemana también,pero esta vez fue demaciado,parecía celebración de fin de año @pdi @RodrigoDelgadoM @Carabdechile
@meganoticiascl @SoledadOnetto
@sitiodelsuceso
Me pregunto,¿cómo es posible q logren evadir?
https://t.co/EEK67Ato8n",1384300052533846018,2021-04-20T00:17:06.000Z,0,0,0,0,eliibeth bp,lizzlore,"","",2010-10-13T00:17:01.000Z,FALSE
204479462,es,@santanderchile @InfinitaFM @SoledadOnetto @unegocios Por qué discriminan a Trabajadores de la Salud? Hoy no me dejaron entrar al banco,1384517208852795396,2021-04-20T14:40:00.000Z,0,0,0,0,Juacontece,Juacontece,Tazos Hall of Fame member,"",2010-10-18T19:57:32.000Z,FALSE
218147603,es,"@rodrigosepu @meganoticiascl @Mega Rodrigo, por favor enséñale a @SoledadOnetto  como se entrevista a la vocera del gobierno.

Cero rebate, ninguna opinión ni crítica, ese es el periodismo desechable del que estamos aburridos.",1383965057218801666,2021-04-19T02:05:57.000Z,0,0,3,0,Don Salta,Don_Salta,"","",2010-11-21T15:14:37.000Z,FALSE
218147603,es,"@meganoticiascl @KarlaEnAccion @SoledadOnetto una basura de entrevista, solo tratando de no incomodar.

5 años de estudio y no eres capaz de rebatir.

Es la muestra de la crisis del periodismo en Chile, realmente una basura de profesionales.",1383962087685189633,2021-04-19T01:54:09.000Z,0,0,1,0,Don Salta,Don_Salta,"","",2010-11-21T15:14:37.000Z,FALSE
2339324186,es,Excelente uso de #Mascarilla y #DistanciamientoSocial en @meganoticiascl . #COVID19 @KarlaEnAccion @SoledadOnetto Esto es lo que debemos hacer para evitar contagio #QuedateEnCasa @ChilePeriodista https://t.co/QNxQMJVkfD,1383957863056351237,2021-04-19T01:37:21.000Z,0,0,0,0,Christian Venegas C.,Tragahumosfire,Engineer in prevention of risks/Environment/ WilandFire/Disaster/Emergencia/Resiliencia🇨🇱,"",2014-02-11T22:20:44.000Z,FALSE
